#  idx_gal   gal_id   Ngal    Ri_avr(kpc)  size_i(kpc)   sigma_i(km/s)   delta_v    delta_sigma     P_v      P_sigma    Pmin(ds)
    143       143       6       1436.15        516.76     692491.81      0.48760      0.96441     1.0000     0.3000     0.3000
    143       143       9       1521.58        516.76     668604.40      0.51497      1.19799     1.0000     0.1100     0.1100
    143       143      12       1515.50        516.76     764838.34      0.60729      0.62294     1.0000     0.3800     0.3800
    143       143      15       1540.05        516.76     740506.27      0.87300      0.87956     1.0000     0.2500     0.2500
    144       144       3       2344.73        155.59     419595.22      0.70654      1.81598     1.0000     0.2600     0.2600
    144       144       6       2395.32        155.59     744464.82      1.55268      0.32835     1.0000     0.5700     0.5700
    144       144       9       2337.23        155.59     607966.33      2.31656      1.34901     1.0000     0.2600     0.2600
    144       144      12       2312.74        155.59     614307.70      2.85973      1.45938     1.0000     0.0800     0.0800
    144       144      15       2231.04        155.59     733816.46      2.11510      0.69290     1.0000     0.2200     0.2200
    145       145       3       1227.15        146.42     344752.64      0.52057      2.32502     1.0000     0.1700     0.1700
    145       145       6       1204.26        146.42     417875.27      0.43808      2.54420     1.0000     0.0600     0.0600
    145       145       9       1213.58        146.42     474583.81      0.54027      2.59914     1.0000     0.0100     0.0100
    145       145      12       1181.90        146.42     541737.25      1.13897      2.42492     1.0000     0.0300     0.0300
    145       145      15       1159.54        146.42     571343.02      1.61576      2.41834     1.0000     0.0500     0.0500
    146       146       3       2081.00        433.30     491095.67      1.62553      1.52237     1.0000     0.3100     0.3100
    146       146       6       2094.95        433.30     530596.23      2.07783      1.69534     1.0000     0.1600     0.1600
    146       146       9       2041.01        433.30     708862.49      1.42569      0.73927     1.0000     0.3900     0.3900
    146       146      12       1983.14        433.30     750509.00      1.35016      0.62033     1.0000     0.3500     0.3500
    146       146      15       1987.26        433.30     725256.02      1.13650      0.76552     1.0000     0.3600     0.3600
    147       147       3       1183.23        192.83     474774.47      0.26367      1.75855     1.0000     0.2000     0.2000
    147       147       6       1145.65        192.83     397148.26      0.11742      2.65871     1.0000     0.0600     0.0600
    147       147       9       1090.96        192.83     441395.68      0.78296      2.83526     1.0000     0.0100     0.0100
    147       147      12       1103.78        192.83     563298.54      1.03046      2.30177     1.0000     0.0700     0.0700
    147       147      15       1087.94        192.83     755589.83      0.63297      1.01445     1.0000     0.3400     0.3400
    148       148       3       1101.45        122.15     242393.53      0.90097      2.77934     1.0000     0.0700     0.0700
    148       148       6       1138.65        122.15    1130459.55      0.68804     -1.39241     1.0000     0.8100     0.8100
    148       148       9       1147.56        122.15     902448.06      0.90832     -0.15470     1.0000     0.6000     0.6000
    148       148      12       1081.69        122.15     828093.29      0.46550      0.40969     1.0000     0.4000     0.4000
    148       148      15       1099.80        122.15     759027.41      0.56175      0.98759     1.0000     0.2600     0.2600
    149       149       3       1101.45        122.34     242393.53      0.90097      2.77934     1.0000     0.0900     0.0900
    149       149       6       1081.34        122.34     432760.22      1.50919      2.48092     1.0000     0.0300     0.0300
    149       149       9       1107.07        122.34     918317.20      0.58603     -0.21000     1.0000     0.6700     0.6700
    149       149      12       1083.41        122.34     863540.75      1.34579      0.15640     1.0000     0.5700     0.5700
    149       149      15       1070.57        122.34     822961.59      1.18664      0.48806     1.0000     0.3200     0.3200
    150       150       3       2055.82         81.96     363491.40      1.80678      2.12120     1.0000     0.2200     0.2200
    150       150       6       1898.59         81.96     913005.45      1.39935     -0.47187     1.0000     0.6300     0.6300
    150       150       9       1913.05         81.96     746569.00      1.56149      0.58111     1.0000     0.4500     0.4500
    150       150      12       1945.96         81.96     771763.13      1.23932      0.45873     1.0000     0.4300     0.4300
    150       150      15       1964.09         81.96     800950.06      0.73489      0.25893     1.0000     0.3900     0.3900
    151       151       3        831.02        118.73     654063.05      1.07718      0.97942     1.0000     0.4200     0.4200
    151       151       6        763.46        118.73     696178.29      1.30950      1.00942     1.0000     0.4100     0.4100
    151       151       9        770.11        118.73     640013.02      1.53603      1.53727     1.0000     0.1600     0.1600
    151       151      12        814.24        118.73     566254.10      1.71103      2.25117     1.0000     0.0500     0.0500
    151       151      15        779.20        118.73     569183.85      1.42247      2.43846     1.0000     0.0100     0.0100
    152       152       3       2055.82        183.63     363491.40      1.80678      2.12120     1.0000     0.1700     0.1700
    152       152       6       2200.27        183.63     515260.88      2.09959      1.78659     1.0000     0.1100     0.1100
    152       152       9       2111.23        183.63     565803.72      2.16308      1.73107     1.0000     0.1100     0.1100
    152       152      12       2025.84        183.63     696510.98      1.55392      0.92311     1.0000     0.3600     0.3600
    152       152      15       2019.48        183.63     780509.95      0.83363      0.29679     1.0000     0.4200     0.4200
    153       153       3       1961.44         83.75     419798.66      0.07534      1.89626     1.0000     0.2300     0.2300
    153       153       6       1868.84         83.75     783925.27      0.37981      0.28092     1.0000     0.5000     0.5000
    153       153       9       1894.63         83.75     776636.23      0.53637      0.37681     1.0000     0.4300     0.4300
    153       153      12       1849.11         83.75     863349.76      0.58322     -0.23765     1.0000     0.6200     0.6200
    153       153      15       1814.70         83.75     800168.85      0.77820      0.26543     1.0000     0.3800     0.3800
    154       154       3       1666.57        240.11     950356.28      0.07855     -0.46006     1.0000     0.6900     0.6900
